movie_id,genres,keywords,overview,tagline,title_x,crew,cast
196,"['Adventure', 'Comedy', 'Family', 'ScienceFiction']","['railroad', 'robber', 'california', 'delorean', 'indian', 'territory', 'sports', 'car', 'inventor', 'locomotive', 'saloon', 'horseback', 'riding', 'time', 'travel', 'outlaw', 'sequel', 'mad', 'scientist', 'native', 'american', 'western', 'shootout', 'gunfight', 'train', 'wild', 'west', 'cavalry']","['The', 'final', 'installment', 'of', 'the', 'Back', 'to', 'the', 'Future', 'trilogy', 'finds', 'Marty', 'digging', 'the', 'trusty', 'DeLorean', 'out', 'of', 'a', 'mineshaft', 'and', 'looking', 'up', 'Doc', 'in', 'the', 'Wild', 'West', 'of', '1885.', 'But', 'when', 'their', 'time', 'machine', 'breaks', 'down,', 'the', 'travelers', 'are', 'stranded', 'in', 'a', 'land', 'of', 'spurs.', 'More', 'problems', 'arise', 'when', 'Doc', 'falls', 'for', 'pretty', 'schoolteacher', 'Clara', 'Clayton,', 'and', 'Marty', 'tangles', 'with', 'Buford', 'Tannen.']","[""They've"", 'saved', 'the', 'best', 'trip', 'for', 'last...', 'But', 'this', 'time', 'they', 'may', 'have', 'gone', 'too', 'far.']",Back to the Future Part III,"['RobertZemeckis', 'BobGale', 'NeilCanton']","['MichaelJ.Fox', 'ChristopherLloyd', 'MarySteenburgen', 'ThomasF.Wilson', 'LeaThompson', 'ElisabethShue', 'JamesTolkan', 'MattClark', 'ChristopherWynne', 'SeanSullivan', 'MikeWatson', 'Foster', 'Freddie', 'MarcMcClure', 'WendieJoSperber', 'JeffreyWeissman', 'Flea', 'J.J.Cohen', 'RickyDeanLogan', 'DeanCundey', 'RichardDysart', 'PatButtram', 'HarryCarey,Jr.', 'DubTaylor', 'HughGillin', 'BurtonGilliam', 'BillMcKinney', 'DonovanScott', 'MarvinJ.McIntyre', 'KalebHenley', 'ToddCameronBrown', 'DannelEvans', 'LeslieA.Prickett', 'JoB.Cummings', 'SteveMcArthur', 'JohnIckes', 'JamesA.Rammel', 'MichaelKlastorin', 'MichaelMills', 'Flea', 'KennyMyers', 'BradMcPeters', 'PhinnaesD.', 'RodKuehne', 'LenoFletcher', 'JoeyNewington', 'LarryIngold', 'TimKonrad', 'GlennFox', 'FrankBeard', 'BillyGibbons', 'DorothyHack', 'DustyHill', 'MarionTumen']"
257091,['Comedy'],"['prison', 'training', 'framed', 'embezzlement']","['When', 'obscenely', 'rich', 'hedge-fund', 'manager', 'James', 'is', 'convicted', 'of', 'fraud', 'and', 'sentenced', 'to', 'a', 'stretch', 'in', 'San', 'Quentin,', 'the', 'judge', 'gives', 'him', 'one', 'month', 'to', 'get', 'his', 'affairs', 'in', 'order.', 'Knowing', 'that', 'he', ""won't"", 'survive', 'more', 'than', 'a', 'few', 'minutes', 'in', 'prison', 'on', 'his', 'own,', 'James', 'desperately', 'turns', 'to', 'Darnell--', 'a', 'black', 'businessman', ""who's"", 'never', 'even', 'had', 'a', 'parking', 'ticket', '--', 'for', 'help.', 'As', 'Darnell', 'puts', 'James', 'through', 'the', 'wringer,', 'both', 'learn', 'that', 'they', 'were', 'wrong', 'about', 'many', 'things,', 'including', 'each', 'other.']","['An', 'education', 'in', 'incarceration.']",Get Hard,"['WillFerrell', 'EtanCohen', 'AdamMcKay']","['WillFerrell', 'KevinHart', 'AlisonBrie', 'CraigT.Nelson', 'T.I.', 'EdwinaFindleyDickerson', 'ErickChavarria', 'ArianaNeal', 'PaulBen-Victor', 'JohnMayer', 'JonEyez', 'NitoLarioza', 'DanBakkedahl', 'GregGermann', 'MarianaPaolaVicente', 'RonFunches', 'JackieTuttle', 'KatiaGomez', 'ErikaErica', 'ChristopherBerry', 'RaedenGreer', 'ElliottGrey', 'MattWalsh', 'CandiBrooks', 'HansMarrero', 'JamesMosesBlack', 'BrianOerly', 'DaveDavis', 'ChrisMarroy', 'JoshuaJosephGillum', 'JimmyFallon']"
6114,"['Romance', 'Horror']","['adultery', 'maze', 'vampire', 'bite', 'remake', 'rough', 'sex', 'wake', 'religious', 'conflict', 'bestiality', 'correspondence', 'vampire', 'sex', 'autonomous', 'shadow', 'vlad', 'fang', 'vamp']","['When', 'Dracula', 'leaves', 'the', 'captive', 'Jonathan', 'Harker', 'and', 'Transylvania', 'for', 'London', 'in', 'search', 'of', 'Mina', 'Harker', '--', 'the', 'spitting', 'image', 'of', ""Dracula's"", 'long-dead', 'wife,', 'Elisabeta', '--', 'obsessed', 'vampire', 'hunter', 'Dr.', 'Van', 'Helsing', 'sets', 'out', 'to', 'end', 'the', 'madness.']","['Love', 'never', 'dies.']",Dracula,"['FrancisFordCoppola', 'FrancisFordCoppola', 'FredFuchs']","['GaryOldman', 'WinonaRyder', 'AnthonyHopkins', 'KeanuReeves', 'RichardE.Grant', 'SadieFrost', 'CaryElwes', 'BillyCampbell', 'TomWaits', 'JayRobinson', 'MonicaBellucci', 'MichaelaBercu', 'FlorinaKendrick', 'I.M.Hobson', 'LaurieFranks', 'MaudWinchester', 'OctavianCadia', 'RobertGetz', 'DagmarStanec', 'EnikoÖss', 'NancyLinehanCharles', 'TatianavonFurstenberg', 'JulesSylvester', 'HubertWells', 'HoneyLauren', 'JudiDiamond', 'RobertBuckingham', 'CullyFredricksen', 'DanielNewman']"
24803,"['Romance', 'Drama']","['cooking', 'book', 'cookbook', 'blog', 'recipe', 'woman', 'director', 'publishing']","['Julia', 'Child', 'and', 'Julie', 'Powell', '–', 'both', 'of', 'whom', 'wrote', 'memoirs', '–', 'find', 'their', 'lives', 'intertwined.', 'Though', 'separated', 'by', 'time', 'and', 'space,', 'both', 'women', 'are', 'at', 'loose', 'ends...', 'until', 'they', 'discover', 'that', 'with', 'the', 'right', 'combination', 'of', 'passion,', 'fearlessness', 'and', 'butter,', 'anything', 'is', 'possible.']","['Based', 'on', 'Two', 'True', 'Stories']",Julie & Julia,"['AmyRobinson', 'NoraEphron', 'NoraEphron', 'LaurenceMark', 'EricSteel', 'J.J.Sacha']","['MerylStreep', 'AmyAdams', 'StanleyTucci', 'ChrisMessina', 'LindaEmond', 'HelenCarey', 'MaryLynnRajskub', 'JaneLynch', 'JoanJulietBuck', 'CrystalNoelle', 'GeorgeBartenieff', 'VanessaFerlito', 'CaseyWilson', 'JillianBach', 'AndrewGarman']"
109410,['Drama'],"['baseball', 'biography', 'sport', 'brooklyn', 'dodgers']","['The', 'powerful', 'story', 'of', 'Jackie', 'Robinson,', 'the', 'legendary', 'baseball', 'player', 'who', 'broke', 'Major', 'League', 'Baseball’s', 'color', 'barrier', 'when', 'he', 'joined', 'the', 'roster', 'of', 'the', 'Brooklyn', 'Dodgers.', 'The', 'film', 'follows', 'the', 'innovative', 'Dodgers’', 'general', 'manager', 'Branch', 'Rickey,', 'the', 'MLB', 'executive', 'who', 'first', 'signed', 'Robinson', 'to', 'the', 'minors', 'and', 'then', 'helped', 'to', 'bring', 'him', 'up', 'to', 'the', 'show.']","['The', 'True', 'Story', 'Of', 'An', 'American', 'Legend']",42,"['BrianHelgeland', 'ThomasTull']","['ChadwickBoseman', 'T.R.Knight', 'HarrisonFord', 'NicoleBeharie', 'ChristopherMeloni', 'JohnC.McGinley', 'RyanMerriman', 'JudTylor', 'BrettCullen', 'BradBeyer', 'LucasBlack', 'AndréHolland', 'AlanTudyk', 'HamishLinklater', 'JamesPickensJr.', 'GinoAnthonyPesi', 'KelleyJakle', 'JenniferCocker', 'TobyHuss', 'MaxGail', 'PeterMacKenzie', 'HenryG.Sanders']"
1213,"['Thriller', 'Crime', 'Drama']","['venice', 'italy', 'gay', 'new', 'york', 'lovesickness', 'double', 'life', 'dual', 'identity', 'jealousy', 'secret', 'identity', 'new', 'love', 'homicide', 'atlantic', 'ocean', 'new', 'identity', 'planned', 'murder', 'prosecution', 'yacht', 'ship', 'inferiority', 'false', 'identity', 'beguilement', 'rejection', 'inferiority', 'complex', 'ocean', 'liner', 'friendship', 'homosexuality', 'wealth', 'cowardliness', 'envy']","['Tom', 'Ripley', 'is', 'a', 'calculating', 'young', 'man', 'who', 'believes', ""it's"", 'better', 'to', 'be', 'a', 'fake', 'somebody', 'than', 'a', 'real', 'nobody.', 'Opportunity', 'knocks', 'in', 'the', 'form', 'of', 'a', 'wealthy', 'U.S.', 'shipbuilder', 'who', 'hires', 'Tom', 'to', 'travel', 'to', 'Italy', 'to', 'bring', 'back', 'his', 'playboy', 'son,', 'Dickie.', 'Ripley', 'worms', 'his', 'way', 'into', 'the', 'idyllic', 'lives', 'of', 'Dickie', 'and', 'his', 'girlfriend,', 'plunging', 'into', 'a', 'daring', 'scheme', 'of', 'duplicity,', 'lies', 'and', 'murder.']","['How', 'far', 'would', 'you', 'go', 'to', 'become', 'someone', 'else?']",The Talented Mr. Ripley,"['TomSternberg', 'AnthonyMinghella', 'WilliamHorberg']","['MattDamon', 'GwynethPaltrow', 'JudeLaw', 'CateBlanchett', 'PhilipSeymourHoffman', 'JackDavenport', 'JamesRebhorn', 'SergioRubini', 'PhilipBakerHall', 'CeliaWeston', 'Fiorello', 'StefaniaRocca', 'IvanoMarescotti', 'AnnaLonghi', 'AlessandroFabrizi', 'LisaEichhorn', 'GretchenEgolf', 'JackWillis', 'FrederickAlexanderBosche', 'DarioBergesio', 'LarryKaplan', 'ClaireHardwick', 'AntonioPrester', 'LorenzoMancuso', 'OnofrioMancuso', 'MassimoReale', 'EmanueleCarucciViterbi', 'CaterinaDeregibus', 'SilvanaBosi', 'GianfrancoBarra', 'RenatoScarpa', 'DeirdreLovejoy', 'BrianTarantina', 'GuyBarker', 'BernardoSassetti', 'PericoSambeat', 'GeneCalderazzo', 'JosephLepore', 'RosarioGiuliuni', 'EddyPalerno', 'ByronWallen', 'PeteKing', 'ClarkTracey', 'JeanToussaint', 'GeoffGascoyne', 'CarloNegroni', 'BeppeFiorello', 'MarcoQuaglia', 'AlessandraVanzi', 'MarcoRossi', 'RobertoValentini', 'FrancescoBovino', 'StefanoCanettieri', 'MarcoFoti', 'LudovicaTinghi', 'NicolaPannelli', 'PaoloCalabresi', 'PietroRagusa', 'SimoneEmpler', 'GianlucaSecci', 'ManuelRuffini', 'PierpaoloLovino', 'RobertoDiPalma']"
100042,['Comedy'],"['friendship', 'sequel', 'road', 'movie', 'buddy', 'comedy']","['20', 'years', 'after', 'the', 'dimwits', 'set', 'out', 'on', 'their', 'first', 'adventure,', 'they', 'head', 'out', 'in', 'search', 'of', 'one', 'of', 'their', 'long', 'lost', 'children', 'in', 'the', 'hope', 'of', 'gaining', 'a', 'new', 'kidney.']","['The', 'Second', 'Parts', 'Are', 'More', 'Fools']",Dumb and Dumber To,"['BobbyFarrelly', 'BobbyFarrelly', 'PeterFarrelly', 'PeterFarrelly', 'BradleyThomas', 'CharlesB.Wessler', 'RizaAziz', 'JoeyMcFarland']","['JimCarrey', 'JeffDaniels', 'RachelMelvin', 'KathleenTurner', 'BradyBluhm', 'LaurieHolden', 'SteveTom', 'RobRiggle', 'DonLake', 'PatriciaFrench', 'GregoryFears', 'TembiLocke', 'PaulBlackthorne', 'EddieShin', 'AtkinsEstimonds', 'TommySnider', 'LindsayAyliffe', 'MatthewCardarople', 'BillMurray', 'GrantJames', 'TaylorSt.Clair', ""ErinAllinO'Reilly"", 'TimCampione', 'JenniferCocker', 'DerrickDean', 'GarretH.Dumas', 'SheltonForeman', 'JeffMatthewGlover', 'WilliamGoodrum', 'WalterHendrixIII', 'LaurenHenneberg', 'MichaelJaegers', 'AngelaKerecz', 'AaronKischnick', 'RobKoebel', 'TaylorMcPherson', 'DavidPascua', 'WilliamR.Phillips', 'JoshTurner', 'StefanWalkerArmstrong', 'WaltArnett', 'PaulBednarz', 'ErikaBierman', 'DerekBlankenship', 'KassidyClaire', 'JesseClark', 'CarlyCraig', 'BryanDilbeck', 'JoeFoley', 'AbigailGamache', 'DaltonE.Gray', 'LlaurynP.Hendrix', 'RonHudson', 'KathleneHuslin', 'ErickReihsJackson', 'DarienJohnson', 'JeffreyKarantza', 'DebiKimsey', 'AnthonyR.McClara', 'MichaelMcCrudden', 'RichardMelton', 'MaiaMoss-Fife', 'RyanNesset', 'OrbertRogers', 'SadeShearer', 'DereckSmith', 'JeffSumner', 'DaveWalpole', 'DaveWalpole', 'ChristinaMichelleWilliams', 'BrettWyman', 'BennettWayneDeanSr.', 'DorisDean', 'JohnDeifer', 'JacklynEdney', 'DavidEmmett', 'CodyMarkHanna', 'BillyBoyJohnson', 'JohnMerical', 'BarbaraPrince', 'JuneShannon', 'JuliusSharpe']"
9036,"['Adventure', 'Drama', 'Family']","['expedition', 'pilot', 'survival', 'sled', 'dogs', 'seal']","['In', 'the', 'Antarctic,', 'after', 'an', 'expedition', 'with', 'Dr.', 'Davis', 'McClaren,', 'the', 'sled', 'dog', 'trainer', 'Jerry', 'Shepherd', 'has', 'to', 'leave', 'the', 'polar', 'base', 'with', 'his', 'colleagues', 'due', 'to', 'the', 'proximity', 'of', 'a', 'heavy', 'snow', 'storm.', 'He', 'ties', 'his', 'dogs', 'to', 'be', 'rescued', 'after,', 'but', 'the', 'mission', 'is', 'called-off', 'and', 'the', 'dogs', 'are', 'left', 'alone', 'at', 'their', 'own', 'fortune.', 'For', 'six', 'months,', 'Jerry', 'tries', 'to', 'find', 'a', 'sponsor', 'for', 'a', 'rescue', 'mission.']","['The', 'Most', 'Amazing', 'Story', 'Of', 'Survival,', 'Friendship,', 'And', 'Adventure', 'Ever', 'Told.']",Eight Below,"['FrankMarshall', 'RogerBirnbaum', 'GaryBarber']","['PaulWalker', 'BruceGreenwood', 'MoonBloodgood', 'JasonBiggs', 'GerardPlunkett', 'AugustSchellenberg', 'WendyCrewson']"
257211,['Comedy'],"['intern', 'woman', 'director']","['70-year-old', 'widower', 'Ben', 'Whittaker', 'has', 'discovered', 'that', 'retirement', ""isn't"", 'all', ""it's"", 'cracked', 'up', 'to', 'be.', 'Seizing', 'an', 'opportunity', 'to', 'get', 'back', 'in', 'the', 'game,', 'he', 'becomes', 'a', 'senior', 'intern', 'at', 'an', 'online', 'fashion', 'site,', 'founded', 'and', 'run', 'by', 'Jules', 'Ostin.']","['Experience', 'never', 'gets', 'old']",The Intern,"['NancyMeyers', 'NancyMeyers', 'SuzanneMcNeillFarwell']","['RobertDeNiro', 'AnneHathaway', 'ReneRusso', 'AndersHolm', 'JoJoKushner', 'AndrewRannells', 'AdamDevine', 'ZackPearlman', 'JasonOrley', 'ChristinaScherer', 'NatWolff', 'LindaLavin', 'CeliaWeston', 'C.J.Wilson', 'MaryKayPlace', 'ErinMackey', 'ChristinaBrucato', 'WallisCurrie-Wood', 'MollyBernard', 'PaulinaSinger', 'AnnieFunke', 'ChristineEvangelista', 'DrenaDeNiro', 'SteveVinovich', 'AmeliaBrain']"
323675,"['Action', 'Comedy']","['police', 'sequel', 'police', 'officer', 'brother-in-law', 'brother-in-law', 'relationship', 'black', 'men', 'buddy', 'film']","['As', 'his', 'wedding', 'day', 'approaches,', 'Ben', 'heads', 'to', 'Miami', 'with', 'his', 'soon-to-be', 'brother-in-law', 'James', 'to', 'bring', 'down', 'a', 'drug', 'dealer', ""who's"", 'supplying', 'the', 'dealers', 'of', 'Atlanta', 'with', 'product.']","['The', 'brothers-in-law', 'are', 'back']",Ride Along 2,"['IceCube', 'LarryBrezner', 'WilliamPacker', 'TimStory', 'MattAlvarez']","['KevinHart', 'IceCube', 'OliviaMunn', 'TikaSumpter', 'KenJeong', 'TyreseGibson', 'NadineVelazquez', 'BenjaminBratt', 'GlenPowell', 'SherriShepherd', 'UtkarshAmbudkar', 'BruceMcGill', 'ArturodelPuerto', 'CarlosGómez', 'RobertPralgo', 'BreshaWebb', 'JamesMartinKelly', 'EricGoins', 'MichaelRose', 'MichellePieroway', 'ShelbyCourtney', 'RickyRussert', 'ChristopherJohnson', 'DavidJ.Porras', 'DerekCarver', 'JayAmor', 'ReyHernandez', 'RachelFaulkner', 'LizGodwin', 'YolandaAdams', 'AnaAyora', 'AceMarrero', 'JunesZahdi', 'FreddiePoole', 'DonnyCarrington', 'JabariSimba', 'HenryKingi', 'JessicaBialick', 'JenniferBadger', 'ChristinaDeLeon', 'JoshDiogo', 'ShameaMorton', 'PeterParente', 'IsabellaFleetwood', 'AndrewOrtega', 'ElizabethRamos', 'JeremyWayneCarley', ""D'KiaAnderson"", 'StaceyBender', 'TamilaBilalova', 'MassielCheco', 'HunterDenoyelles', 'MichelleRoseDomb', 'MaryFarah', 'TraceyFerrara', 'FrenchiFirecracker', 'ChrystallFriedemann', 'CindyGold', 'FatimahHassan', 'MichelleHayden', 'LenaMarie', 'RebeccaOlejniczak', 'DevannyPinn', 'HeatherL.Porter', 'VanessaRoseRivera', 'YesseRodriguez', 'RickRoss', 'MashaSilberberg', 'T.I.', 'MaeganVogel', 'DwyaneWade', 'HeatherWitherill']"
9361,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']","['secret', 'love', 'mohawk', 'native', 'american', '18th', 'century', 'french', 'and', 'indian', 'war']","['As', 'the', 'English', 'and', 'French', 'soldiers', 'battle', 'for', 'control', 'of', 'the', 'American', 'colonies', 'in', 'the', '18th', 'century,', 'the', 'settlers', 'and', 'native', 'Americans', 'are', 'forced', 'to', 'take', 'sides.', 'Cora', 'and', 'her', 'sister', 'Alice', 'unwittingly', 'walk', 'into', 'trouble', 'but', 'are', 'reluctantly', 'saved', 'by', 'Hawkeye,', 'an', 'orphaned', 'settler', 'adopted', 'by', 'the', 'last', 'of', 'the', 'Mohicans.']","['The', 'first', 'American', 'hero.']",The Last of the Mohicans,"['MichaelMann', 'MichaelMann', 'HuntLowry']","['DanielDay-Lewis', 'MadeleineStowe', 'RussellMeans', 'EricSchweig', 'JodhiMay', 'StevenWaddington', 'WesStudi', 'MauriceRoeves', 'PatriceChéreau', 'EdwardBlatchford', 'TerryKinney', 'TraceyEllis', 'JustinM.Rice', 'DennisBanks', 'PetePostlethwaite']"
1677,"['Drama', 'Music']","['black', 'people', 'soul', 'country', 'music', 'loss', 'of', 'brother', '1970s', 'jazz', 'blindness', 'and', 'impaired', 'vision', 'georgia', 'overdose', 'bus', 'ride', 'record', 'producer', 'biography', 'from', 'rags', 'to', 'riches', 'childhood', 'trauma', 'gospel', 'indianapolis', 'record', 'label', 'recording', 'studio']","['Born', 'on', 'a', 'sharecropping', 'plantation', 'in', 'Northern', 'Florida,', 'Ray', 'Charles', 'went', 'blind', 'at', 'seven.', 'Inspired', 'by', 'a', 'fiercely', 'independent', 'mom', 'who', 'insisted', 'he', 'make', 'his', 'own', 'way,', 'He', 'found', 'his', 'calling', 'and', 'his', 'gift', 'behind', 'a', 'piano', 'keyboard.', 'Touring', 'across', 'the', 'Southern', 'musical', 'circuit,', 'the', 'soulful', 'singer', 'gained', 'a', 'reputation', 'and', 'then', 'exploded', 'with', 'worldwide', 'fame', 'when', 'he', 'pioneered', 'couping', 'gospel', 'and', 'country', 'together.']","['The', 'extraordinary', 'life', 'story', 'of', 'Ray', 'Charles.']",Ray,"['TaylorHackford', 'TaylorHackford', 'HowardBaldwin', 'KarenEliseBaldwin', 'StuartBenjamin']","['JamieFoxx', 'KerryWashington', 'ReginaKing', 'HarryLennix', 'CliftonPowell', 'BokeemWoodbine', 'SharonWarren', 'C.J.Sanders', 'CurtisArmstrong', 'RichardSchiff', 'LarenzTate', 'TerrenceHoward', 'DavidKrumholtz', 'WendellPierce', 'AunjanueEllis', 'ChrisThomasKing', 'ThomasJeffersonByrd', 'RickGomez', 'DeniseDowse', 'WarwickDavis', 'PatrickBauchau', 'RobertWisdom', 'KurtFuller', 'JeddaJones']"
187,"['Action', 'Thriller', 'Crime']","['dystopia', 'based', 'on', 'comic', 'book', 'held', 'captive', 'based', 'on', 'graphic', 'novel', 'black', 'and', 'white', 'and', 'color', 'black', 'and', 'white', 'scene', 'black', 'and', 'white', 'to', 'color', 'mysterious', 'killer', 'doing', 'the', 'right', 'thing', 'mercedes', 'silhouette', 'neo-noir']","['Welcome', 'to', 'Sin', 'City.', 'This', 'town', 'beckons', 'to', 'the', 'tough,', 'the', 'corrupt,', 'the', 'brokenhearted.', 'Some', 'call', 'it', 'dark…', 'Hard-boiled.', 'Then', 'there', 'are', 'those', 'who', 'call', 'it', 'home', '—', 'Crooked', 'cops,', 'sexy', 'dames,', 'desperate', 'vigilantes.', 'Some', 'are', 'seeking', 'revenge,', 'others', 'lust', 'after', 'redemption,', 'and', 'then', 'there', 'are', 'those', 'hoping', 'for', 'a', 'little', 'of', 'both.', 'A', 'universe', 'of', 'unlikely', 'and', 'reluctant', 'heroes', 'still', 'trying', 'to', 'do', 'the', 'right', 'thing', 'in', 'a', 'city', 'that', 'refuses', 'to', 'care.']","['Walk', 'down', 'the', 'right', 'back', 'alley', 'in', 'Sin', 'City', 'and', 'you', 'can', 'find', 'anything...']",Sin City,"['RobertRodriguez', 'FrankMiller', 'ElizabethAvellan']","['JessicaAlba', 'DevonAoki', 'CliveOwen', 'RosarioDawson', 'MickeyRourke', 'BruceWillis', 'BeniciodelToro', 'MichaelClarkeDuncan', 'AlexisBledel', 'CarlaGugino', 'JoshHartnett', 'PowersBoothe', 'RutgerHauer', 'JaimeKing', 'MichaelMadsen', 'BrittanyMurphy', 'NickStahl', 'ElijahWood', 'JudeCiccolella', 'JeffreyJ.Dashnaw', 'JesseDeLuna', 'JasonDouglas', 'TommyFlanagan', 'RickGomez', 'DavidH.Hickey', 'GregIngram', 'NickyKatt', 'HelenKirk', 'JohnMcLeod', 'LisaMarieNewmyer', 'TommyNix', 'NickOfferman', 'MarcoPerella', 'RandalReeder', 'JeffSchwan', 'MarleyShelton', 'FrankMiller', 'KoreySimeone', 'PaulT.Taylor', 'RicoTorres', 'MakenzieVegaNorfolk', 'ArieVerveen', 'PatriciaVonne', 'EthanManiquis', 'KenThomas', 'ChrisWarner', 'EthanRains', 'CaraD.Briggs', 'ChristinaFrankenfield', 'EvelynHurley', 'JasonMcDonald', 'ClarkMiddleton']"
7461,"['Drama', 'Action', 'Thriller', 'Crime']","['bomb', 'terror', 'spain', 'usa', 'president', 'terrorist', 'war', 'against', 'terror', 'camera', 'car', 'journey', 'press', 'television', 'camcorder', 'bodyguard', 'safety', 'terror', 'cell', 'limousine', 'media', 'security', 'guard']","['The', 'attempted', 'assassination', 'of', 'the', 'American', 'President', 'is', 'told', 'and', 're-told', 'from', 'several', 'different', 'perspectives.']","['8', 'Strangers,', '8', 'points', 'of', 'view.', '', '1', 'Truth.']",Vantage Point,"['NealH.Moritz', 'PeteTravis']","['DennisQuaid', 'MatthewFox', 'ForestWhitaker', 'SigourneyWeaver', 'WilliamHurt', 'AyeletZurer', 'EdgarRamírez', 'EduardoNoriega', 'SaïdTaghmaoui', 'ZoeSaldana', 'JamesLeGros', 'BruceMcGill', 'RichardT.Jones', 'HoltMcCallany', 'LeonardoNam', 'DoloresHeredia', 'ShelbyFenner', 'AliciaJazizZapién', 'JustinSundquist', 'RocíoVerdejo', 'BrianMcGovern', 'AriBrickman', ""SeanO'Bryan"", 'GuillermoIván', 'XavierMassimi', 'RodrigoCachero', 'LisaOwen', 'MarisaRubio', 'JoséCarlosRodríguez']"
16538,['Comedy'],"['poker', 'bondage', 'duringcreditsstinger']","['Peter', 'Klaven', 'is', 'a', 'successful', 'real', 'estate', 'agent', 'who,', 'upon', 'getting', 'engaged', 'to', 'the', 'woman', 'of', 'his', 'dreams,', 'Zooey,', 'discovers,', 'to', 'his', 'dismay', 'and', 'chagrin,', 'that', 'he', 'has', 'no', 'male', 'friend', 'close', 'enough', 'to', 'serve', 'as', 'his', 'Best', 'Man.', 'Peter', 'immediately', 'sets', 'out', 'to', 'rectify', 'the', 'situation,', 'embarking', 'on', 'a', 'series', 'of', 'bizarre', 'and', 'awkward', '""man-dates.""']","['He', 'needed', 'a', 'best', 'man...', 'He', 'got', 'the', 'worst.']","I Love You, Man","['JohnHamburg', 'JohnHamburg', 'DonaldDeLine']","['PaulRudd', 'JasonSegel', 'RashidaJones', 'AndySamberg', 'J.K.Simmons', 'JaneCurtin', 'JonFavreau', 'JaimePressly', 'RobHuebel', 'ThomasLennon', 'SarahBurns', 'LouFerrigno', 'GregLevine', 'JeanVillepique', 'KymWhitley', 'ColleenCrabtree', 'MatherZickel', 'AzizAnsari', 'NickKroll', 'LizCackowski', 'KulapVilaysack', 'CatherineReitman', 'CarlaGallo', 'VickiDavis', 'JoshCooke', 'JayChandrasekhar', 'SethMorris', 'JerryMinor', 'JoeLoTruglio', 'MurrayGershenz', 'KeriSafran', 'GregTuculescu', 'IanRoberts', 'EthanS.Smith', 'NelsonFranklin', 'PingWu', 'JillBartlett', 'MattWalsh', 'GeddyLee', 'AlexLifeson', 'NeilPeart', 'MelissaRauch', 'DavidWain', 'LarryWilmore', 'CraigWedren', 'DamianKulash']"
9889,"['Comedy', 'Romance']","['overweight', 'beauty', 'hypnosis', 'overweight', 'man', 'overweight', 'woman', 'oberflächlichkeit', 'kompliment', 'obesity', 'fat', 'suit', 'beauty', 'standards', 'fat', 'man', 'fat', 'woman', 'attractiveness']","['A', 'shallow', 'man', 'falls', 'in', 'love', 'with', 'a', '300', 'pound', 'woman', 'because', 'of', 'her', '""inner', 'beauty"".']","['Are', 'You', 'A', 'Shallow', 'Guy?']",Shallow Hal,"['BobbyFarrelly', 'BobbyFarrelly', 'PeterFarrelly', 'PeterFarrelly', 'BradleyThomas', 'CharlesB.Wessler']","['GwynethPaltrow', 'JackBlack', 'JasonAlexander', 'JoeViterelli', 'BruceMcGill', 'TonyRobbins', 'SusanWard', 'ZenGesner', 'BrookeBurns', 'RobMoran', 'KyleGass', 'NanMartin', 'SashaNeulinger', 'ErinnBartlett', 'DanielGreene', 'SteveTyler', 'LauraKightlinger', 'FawnIrish', 'DannyMurphy']"
